date,spot,strike,expiry,dte,call_price,call_delta,iv,vix
2025-11-27,40410.795749065735,39750,2025-11-27,0,669.79,0.9833,0.15,15.0
2025-11-27,40410.795749065735,39800,2025-11-27,0,620.84,0.9754,0.15,15.0
2025-11-27,40410.795749065735,39850,2025-11-27,0,572.36,0.9646,0.15,15.0
2025-11-27,40410.795749065735,39900,2025-11-27,0,524.52,0.9502,0.15,15.0
2025-11-27,40410.795749065735,39950,2025-11-27,0,477.51,0.9315,0.15,15.0
2025-11-27,40410.795749065735,40000,2025-11-27,0,431.57,0.9079,0.15,15.0
2025-11-27,40410.795749065735,40050,2025-11-27,0,386.96,0.8788,0.15,15.0
2025-11-27,40410.795749065735,40100,2025-11-27,0,343.97,0.8437,0.15,15.0
2025-11-27,40410.795749065735,40150,2025-11-27,0,302.89,0.8027,0.15,15.0
2025-11-27,40410.795749065735,40200,2025-11-27,0,264.03,0.7558,0.15,15.0
2025-11-27,40410.795749065735,40250,2025-11-27,0,227.66,0.7035,0.15,15.0
2025-11-27,40410.795749065735,40300,2025-11-27,0,194.04,0.6467,0.15,15.0
2025-11-27,40410.795749065735,40350,2025-11-27,0,163.36,0.5864,0.15,15.0
2025-11-27,40410.795749065735,40400,2025-11-27,0,135.75,0.5242,0.15,15.0
2025-11-27,40410.795749065735,40450,2025-11-27,0,111.27,0.4614,0.15,15.0
2025-11-27,40410.795749065735,40500,2025-11-27,0,89.91,0.3997,0.15,15.0
2025-11-27,40410.795749065735,40550,2025-11-27,0,71.57,0.3404,0.15,15.0
2025-11-27,40410.795749065735,40600,2025-11-27,0,56.1,0.2849,0.15,15.0
2025-11-27,40410.795749065735,40650,2025-11-27,0,43.27,0.2342,0.15,15.0
2025-11-27,40410.795749065735,40700,2025-11-27,0,32.83,0.189,0.15,15.0
2025-11-27,40410.795749065735,40750,2025-11-27,0,24.49,0.1496,0.15,15.0
2025-11-27,40410.795749065735,40800,2025-11-27,0,17.95,0.1162,0.15,15.0
2025-11-27,40410.795749065735,40850,2025-11-27,0,12.93,0.0885,0.15,15.0
2025-11-27,40410.795749065735,40900,2025-11-27,0,9.14,0.066,0.15,15.0
2025-11-27,40410.795749065735,40950,2025-11-27,0,6.35,0.0483,0.15,15.0
2025-11-27,40410.795749065735,41000,2025-11-27,0,4.33,0.0346,0.15,15.0
2025-11-27,40410.795749065735,41050,2025-11-27,0,2.89,0.0243,0.15,15.0
2025-11-27,40410.795749065735,41100,2025-11-27,0,1.9,0.0167,0.15,15.0
2025-11-27,40410.795749065735,41150,2025-11-27,0,1.22,0.0112,0.15,15.0
2025-11-27,40410.795749065735,41200,2025-11-27,0,0.77,0.0074,0.15,15.0
2025-11-27,40410.795749065735,41250,2025-11-27,0,0.48,0.0048,0.15,15.0
2025-11-27,40410.795749065735,41300,2025-11-27,0,0.29,0.003,0.15,15.0
2025-11-27,40410.795749065735,41350,2025-11-27,0,0.17,0.0019,0.15,15.0
2025-11-27,40410.795749065735,41400,2025-11-27,0,0.1,0.0011,0.15,15.0
2025-11-27,40410.795749065735,41450,2025-11-27,0,0.06,0.0007,0.15,15.0
2025-11-27,40410.795749065735,41500,2025-11-27,0,0.03,0.0004,0.15,15.0
2025-11-27,40410.795749065735,41550,2025-11-27,0,0.02,0.0002,0.15,15.0
2025-11-27,40410.795749065735,41600,2025-11-27,0,0.01,0.0001,0.15,15.0
2025-11-27,40410.795749065735,41650,2025-11-27,0,0.0,0.0001,0.15,15.0
2025-11-27,40410.795749065735,41700,2025-11-27,0,0.0,0.0,0.15,15.0
2025-11-27,40410.795749065735,41750,2025-11-27,0,0.0,0.0,0.15,15.0
2025-11-27,40410.795749065735,41800,2025-11-27,0,0.0,0.0,0.15,15.0
2025-11-27,40410.795749065735,41850,2025-11-27,0,0.0,0.0,0.15,15.0
2025-11-27,40410.795749065735,41900,2025-11-27,0,0.0,0.0,0.15,15.0
2025-11-27,40410.795749065735,41950,2025-11-27,0,0.0,0.0,0.15,15.0
2025-11-27,40410.795749065735,38900,2025-12-25,28,1831.74,0.855,0.15,15.0
2025-11-27,40410.795749065735,38950,2025-12-25,28,1789.88,0.8478,0.15,15.0
2025-11-27,40410.795749065735,39000,2025-12-25,28,1748.38,0.8404,0.15,15.0
2025-11-27,40410.795749065735,39050,2025-12-25,28,1707.28,0.8328,0.15,15.0
2025-11-27,40410.795749065735,39100,2025-12-25,28,1666.58,0.825,0.15,15.0
2025-11-27,40410.795749065735,39150,2025-12-25,28,1626.28,0.8169,0.15,15.0
2025-11-27,40410.795749065735,39200,2025-12-25,28,1586.41,0.8087,0.15,15.0
2025-11-27,40410.795749065735,39250,2025-12-25,28,1546.97,0.8002,0.15,15.0
2025-11-27,40410.795749065735,39300,2025-12-25,28,1507.97,0.7915,0.15,15.0
2025-11-27,40410.795749065735,39350,2025-12-25,28,1469.42,0.7826,0.15,15.0
2025-11-27,40410.795749065735,39400,2025-12-25,28,1431.34,0.7735,0.15,15.0
2025-11-27,40410.795749065735,39450,2025-12-25,28,1393.72,0.7642,0.15,15.0
2025-11-27,40410.795749065735,39500,2025-12-25,28,1356.59,0.7547,0.15,15.0
2025-11-27,40410.795749065735,39550,2025-12-25,28,1319.94,0.7451,0.15,15.0
2025-11-27,40410.795749065735,39600,2025-12-25,28,1283.8,0.7352,0.15,15.0
2025-11-27,40410.795749065735,39650,2025-12-25,28,1248.16,0.7252,0.15,15.0
2025-11-27,40410.795749065735,39700,2025-12-25,28,1213.04,0.715,0.15,15.0
2025-11-27,40410.795749065735,39750,2025-12-25,28,1178.44,0.7046,0.15,15.0
2025-11-27,40410.795749065735,39800,2025-12-25,28,1144.38,0.6941,0.15,15.0
2025-11-27,40410.795749065735,39850,2025-12-25,28,1110.85,0.6834,0.15,15.0
2025-11-27,40410.795749065735,39900,2025-12-25,28,1077.87,0.6726,0.15,15.0
2025-11-27,40410.795749065735,39950,2025-12-25,28,1045.44,0.6616,0.15,15.0
2025-11-27,40410.795749065735,40000,2025-12-25,28,1013.56,0.6505,0.15,15.0
2025-11-27,40410.795749065735,40050,2025-12-25,28,982.25,0.6393,0.15,15.0
2025-11-27,40410.795749065735,40100,2025-12-25,28,951.51,0.628,0.15,15.0
2025-11-27,40410.795749065735,40150,2025-12-25,28,921.34,0.6166,0.15,15.0
2025-11-27,40410.795749065735,40200,2025-12-25,28,891.74,0.6051,0.15,15.0
2025-11-27,40410.795749065735,40250,2025-12-25,28,862.73,0.5936,0.15,15.0
2025-11-27,40410.795749065735,40300,2025-12-25,28,834.29,0.5819,0.15,15.0
2025-11-27,40410.795749065735,40350,2025-12-25,28,806.44,0.5703,0.15,15.0
2025-11-27,40410.795749065735,40400,2025-12-25,28,779.18,0.5585,0.15,15.0
2025-11-27,40410.795749065735,40450,2025-12-25,28,752.5,0.5467,0.15,15.0
2025-11-27,40410.795749065735,40500,2025-12-25,28,726.42,0.5349,0.15,15.0
2025-11-27,40410.795749065735,40550,2025-12-25,28,700.92,0.5231,0.15,15.0
2025-11-27,40410.795749065735,40600,2025-12-25,28,676.01,0.5113,0.15,15.0
2025-11-27,40410.795749065735,40650,2025-12-25,28,651.69,0.4995,0.15,15.0
2025-11-27,40410.795749065735,40700,2025-12-25,28,627.96,0.4877,0.15,15.0
2025-11-27,40410.795749065735,40750,2025-12-25,28,604.81,0.4759,0.15,15.0
2025-11-27,40410.795749065735,40800,2025-12-25,28,582.25,0.4642,0.15,15.0
2025-11-27,40410.795749065735,40850,2025-12-25,28,560.26,0.4525,0.15,15.0
2025-11-27,40410.795749065735,40900,2025-12-25,28,538.86,0.4408,0.15,15.0
2025-11-27,40410.795749065735,40950,2025-12-25,28,518.02,0.4293,0.15,15.0
2025-11-27,40410.795749065735,41000,2025-12-25,28,497.76,0.4178,0.15,15.0
2025-11-27,40410.795749065735,41050,2025-12-25,28,478.06,0.4063,0.15,15.0
2025-11-27,40410.795749065735,41100,2025-12-25,28,458.92,0.395,0.15,15.0
2025-11-27,40410.795749065735,41150,2025-12-25,28,440.33,0.3838,0.15,15.0
2025-11-27,40410.795749065735,41200,2025-12-25,28,422.3,0.3727,0.15,15.0
2025-11-27,40410.795749065735,41250,2025-12-25,28,404.8,0.3617,0.15,15.0
2025-11-27,40410.795749065735,41300,2025-12-25,28,387.84,0.3508,0.15,15.0
2025-11-27,40410.795749065735,41350,2025-12-25,28,371.41,0.3401,0.15,15.0
2025-11-27,40410.795749065735,41400,2025-12-25,28,355.5,0.3295,0.15,15.0
2025-11-27,40410.795749065735,41450,2025-12-25,28,340.11,0.319,0.15,15.0
2025-11-27,40410.795749065735,41500,2025-12-25,28,325.22,0.3088,0.15,15.0
2025-11-27,40410.795749065735,41550,2025-12-25,28,310.82,0.2986,0.15,15.0
2025-11-27,40410.795749065735,41600,2025-12-25,28,296.92,0.2887,0.15,15.0
2025-11-27,40410.795749065735,41650,2025-12-25,28,283.49,0.2789,0.15,15.0
2025-11-27,40410.795749065735,41700,2025-12-25,28,270.54,0.2692,0.15,15.0
2025-11-27,40410.795749065735,41750,2025-12-25,28,258.05,0.2598,0.15,15.0
2025-11-27,40410.795749065735,41800,2025-12-25,28,246.01,0.2506,0.15,15.0
2025-11-27,40410.795749065735,41850,2025-12-25,28,234.41,0.2415,0.15,15.0
2025-11-27,40410.795749065735,41900,2025-12-25,28,223.25,0.2326,0.15,15.0
2025-11-27,40410.795749065735,41950,2025-12-25,28,212.5,0.2239,0.15,15.0
2025-11-28,40304.13506518959,38800,2025-12-25,27,1812.0,0.8578,0.15,15.0
2025-11-28,40304.13506518959,38850,2025-12-25,27,1769.97,0.8506,0.15,15.0
2025-11-28,40304.13506518959,38900,2025-12-25,27,1728.32,0.8431,0.15,15.0
2025-11-28,40304.13506518959,38950,2025-12-25,27,1687.06,0.8355,0.15,15.0
2025-11-28,40304.13506518959,39000,2025-12-25,27,1646.2,0.8275,0.15,15.0
2025-11-28,40304.13506518959,39050,2025-12-25,27,1605.76,0.8194,0.15,15.0
2025-11-28,40304.13506518959,39100,2025-12-25,27,1565.75,0.811,0.15,15.0
2025-11-28,40304.13506518959,39150,2025-12-25,27,1526.17,0.8025,0.15,15.0
2025-11-28,40304.13506518959,39200,2025-12-25,27,1487.04,0.7936,0.15,15.0
2025-11-28,40304.13506518959,39250,2025-12-25,27,1448.37,0.7846,0.15,15.0
2025-11-28,40304.13506518959,39300,2025-12-25,27,1410.16,0.7754,0.15,15.0
2025-11-28,40304.13506518959,39350,2025-12-25,27,1372.44,0.7659,0.15,15.0
2025-11-28,40304.13506518959,39400,2025-12-25,27,1335.2,0.7563,0.15,15.0
2025-11-28,40304.13506518959,39450,2025-12-25,27,1298.47,0.7464,0.15,15.0
2025-11-28,40304.13506518959,39500,2025-12-25,27,1262.24,0.7364,0.15,15.0
2025-11-28,40304.13506518959,39550,2025-12-25,27,1226.53,0.7262,0.15,15.0
2025-11-28,40304.13506518959,39600,2025-12-25,27,1191.34,0.7158,0.15,15.0
2025-11-28,40304.13506518959,39650,2025-12-25,27,1156.69,0.7052,0.15,15.0
2025-11-28,40304.13506518959,39700,2025-12-25,27,1122.58,0.6944,0.15,15.0
2025-11-28,40304.13506518959,39750,2025-12-25,27,1089.02,0.6835,0.15,15.0
2025-11-28,40304.13506518959,39800,2025-12-25,27,1056.02,0.6725,0.15,15.0
2025-11-28,40304.13506518959,39850,2025-12-25,27,1023.58,0.6613,0.15,15.0
2025-11-28,40304.13506518959,39900,2025-12-25,27,991.7,0.65,0.15,15.0
2025-11-28,40304.13506518959,39950,2025-12-25,27,960.41,0.6385,0.15,15.0
2025-11-28,40304.13506518959,40000,2025-12-25,27,929.69,0.627,0.15,15.0
2025-11-28,40304.13506518959,40050,2025-12-25,27,899.56,0.6154,0.15,15.0
2025-11-28,40304.13506518959,40100,2025-12-25,27,870.01,0.6036,0.15,15.0
2025-11-28,40304.13506518959,40150,2025-12-25,27,841.06,0.5918,0.15,15.0
2025-11-28,40304.13506518959,40200,2025-12-25,27,812.7,0.5799,0.15,15.0
2025-11-28,40304.13506518959,40250,2025-12-25,27,784.94,0.568,0.15,15.0
2025-11-28,40304.13506518959,40300,2025-12-25,27,757.78,0.556,0.15,15.0
2025-11-28,40304.13506518959,40350,2025-12-25,27,731.22,0.5439,0.15,15.0
2025-11-28,40304.13506518959,40400,2025-12-25,27,705.26,0.5319,0.15,15.0
2025-11-28,40304.13506518959,40450,2025-12-25,27,679.9,0.5198,0.15,15.0
2025-11-28,40304.13506518959,40500,2025-12-25,27,655.14,0.5077,0.15,15.0
2025-11-28,40304.13506518959,40550,2025-12-25,27,630.99,0.4957,0.15,15.0
2025-11-28,40304.13506518959,40600,2025-12-25,27,607.43,0.4836,0.15,15.0
2025-11-28,40304.13506518959,40650,2025-12-25,27,584.47,0.4716,0.15,15.0
2025-11-28,40304.13506518959,40700,2025-12-25,27,562.11,0.4596,0.15,15.0
2025-11-28,40304.13506518959,40750,2025-12-25,27,540.33,0.4477,0.15,15.0
2025-11-28,40304.13506518959,40800,2025-12-25,27,519.15,0.4359,0.15,15.0
2025-11-28,40304.13506518959,40850,2025-12-25,27,498.55,0.4241,0.15,15.0
2025-11-28,40304.13506518959,40900,2025-12-25,27,478.53,0.4124,0.15,15.0
2025-11-28,40304.13506518959,40950,2025-12-25,27,459.08,0.4007,0.15,15.0
2025-11-28,40304.13506518959,41000,2025-12-25,27,440.2,0.3892,0.15,15.0
2025-11-28,40304.13506518959,41050,2025-12-25,27,421.89,0.3778,0.15,15.0
2025-11-28,40304.13506518959,41100,2025-12-25,27,404.13,0.3665,0.15,15.0
2025-11-28,40304.13506518959,41150,2025-12-25,27,386.93,0.3554,0.15,15.0
2025-11-28,40304.13506518959,41200,2025-12-25,27,370.26,0.3444,0.15,15.0
2025-11-28,40304.13506518959,41250,2025-12-25,27,354.14,0.3335,0.15,15.0
2025-11-28,40304.13506518959,41300,2025-12-25,27,338.54,0.3227,0.15,15.0
2025-11-28,40304.13506518959,41350,2025-12-25,27,323.46,0.3122,0.15,15.0
2025-11-28,40304.13506518959,41400,2025-12-25,27,308.89,0.3018,0.15,15.0
2025-11-28,40304.13506518959,41450,2025-12-25,27,294.82,0.2915,0.15,15.0
2025-11-28,40304.13506518959,41500,2025-12-25,27,281.25,0.2815,0.15,15.0
2025-11-28,40304.13506518959,41550,2025-12-25,27,268.16,0.2716,0.15,15.0
2025-11-28,40304.13506518959,41600,2025-12-25,27,255.54,0.2619,0.15,15.0
2025-11-28,40304.13506518959,41650,2025-12-25,27,243.39,0.2524,0.15,15.0
2025-11-28,40304.13506518959,41700,2025-12-25,27,231.7,0.2431,0.15,15.0
2025-11-28,40304.13506518959,41750,2025-12-25,27,220.45,0.234,0.15,15.0
2025-11-28,40304.13506518959,41800,2025-12-25,27,209.63,0.2251,0.15,15.0
2025-11-28,40304.13506518959,41850,2025-12-25,27,199.24,0.2164,0.15,15.0
2025-12-01,40377.57549807131,38900,2025-12-25,24,1751.96,0.8642,0.15,15.0
2025-12-01,40377.57549807131,38950,2025-12-25,24,1709.55,0.8568,0.15,15.0
2025-12-01,40377.57549807131,39000,2025-12-25,24,1667.53,0.8492,0.15,15.0
2025-12-01,40377.57549807131,39050,2025-12-25,24,1625.92,0.8412,0.15,15.0
2025-12-01,40377.57549807131,39100,2025-12-25,24,1584.72,0.833,0.15,15.0
2025-12-01,40377.57549807131,39150,2025-12-25,24,1543.95,0.8246,0.15,15.0
2025-12-01,40377.57549807131,39200,2025-12-25,24,1503.62,0.8159,0.15,15.0
2025-12-01,40377.57549807131,39250,2025-12-25,24,1463.75,0.8069,0.15,15.0
2025-12-01,40377.57549807131,39300,2025-12-25,24,1424.34,0.7978,0.15,15.0
2025-12-01,40377.57549807131,39350,2025-12-25,24,1385.41,0.7883,0.15,15.0
2025-12-01,40377.57549807131,39400,2025-12-25,24,1346.98,0.7786,0.15,15.0
2025-12-01,40377.57549807131,39450,2025-12-25,24,1309.04,0.7687,0.15,15.0
2025-12-01,40377.57549807131,39500,2025-12-25,24,1271.62,0.7585,0.15,15.0
2025-12-01,40377.57549807131,39550,2025-12-25,24,1234.73,0.7482,0.15,15.0
2025-12-01,40377.57549807131,39600,2025-12-25,24,1198.36,0.7376,0.15,15.0
2025-12-01,40377.57549807131,39650,2025-12-25,24,1162.55,0.7268,0.15,15.0
2025-12-01,40377.57549807131,39700,2025-12-25,24,1127.29,0.7158,0.15,15.0
2025-12-01,40377.57549807131,39750,2025-12-25,24,1092.59,0.7046,0.15,15.0
2025-12-01,40377.57549807131,39800,2025-12-25,24,1058.47,0.6932,0.15,15.0
2025-12-01,40377.57549807131,39850,2025-12-25,24,1024.93,0.6816,0.15,15.0
2025-12-01,40377.57549807131,39900,2025-12-25,24,991.98,0.6699,0.15,15.0
2025-12-01,40377.57549807131,39950,2025-12-25,24,959.62,0.658,0.15,15.0
2025-12-01,40377.57549807131,40000,2025-12-25,24,927.87,0.646,0.15,15.0
2025-12-01,40377.57549807131,40050,2025-12-25,24,896.73,0.6339,0.15,15.0
2025-12-01,40377.57549807131,40100,2025-12-25,24,866.21,0.6216,0.15,15.0
2025-12-01,40377.57549807131,40150,2025-12-25,24,836.3,0.6092,0.15,15.0
2025-12-01,40377.57549807131,40200,2025-12-25,24,807.02,0.5967,0.15,15.0
2025-12-01,40377.57549807131,40250,2025-12-25,24,778.37,0.5842,0.15,15.0
2025-12-01,40377.57549807131,40300,2025-12-25,24,750.36,0.5716,0.15,15.0
2025-12-01,40377.57549807131,40350,2025-12-25,24,722.97,0.5589,0.15,15.0
2025-12-01,40377.57549807131,40400,2025-12-25,24,696.22,0.5461,0.15,15.0
2025-12-01,40377.57549807131,40450,2025-12-25,24,670.11,0.5334,0.15,15.0
2025-12-01,40377.57549807131,40500,2025-12-25,24,644.64,0.5206,0.15,15.0
2025-12-01,40377.57549807131,40550,2025-12-25,24,619.8,0.5078,0.15,15.0
2025-12-01,40377.57549807131,40600,2025-12-25,24,595.6,0.495,0.15,15.0
2025-12-01,40377.57549807131,40650,2025-12-25,24,572.04,0.4823,0.15,15.0
2025-12-01,40377.57549807131,40700,2025-12-25,24,549.1,0.4695,0.15,15.0
2025-12-01,40377.57549807131,40750,2025-12-25,24,526.8,0.4569,0.15,15.0
2025-12-01,40377.57549807131,40800,2025-12-25,24,505.13,0.4442,0.15,15.0
2025-12-01,40377.57549807131,40850,2025-12-25,24,484.07,0.4317,0.15,15.0
2025-12-01,40377.57549807131,40900,2025-12-25,24,463.64,0.4192,0.15,15.0
2025-12-01,40377.57549807131,40950,2025-12-25,24,443.82,0.4069,0.15,15.0
2025-12-01,40377.57549807131,41000,2025-12-25,24,424.61,0.3946,0.15,15.0
2025-12-01,40377.57549807131,41050,2025-12-25,24,405.99,0.3825,0.15,15.0
2025-12-01,40377.57549807131,41100,2025-12-25,24,387.97,0.3704,0.15,15.0
2025-12-01,40377.57549807131,41150,2025-12-25,24,370.54,0.3586,0.15,15.0
2025-12-01,40377.57549807131,41200,2025-12-25,24,353.69,0.3468,0.15,15.0
2025-12-01,40377.57549807131,41250,2025-12-25,24,337.41,0.3353,0.15,15.0
2025-12-01,40377.57549807131,41300,2025-12-25,24,321.69,0.3239,0.15,15.0
2025-12-01,40377.57549807131,41350,2025-12-25,24,306.52,0.3126,0.15,15.0
2025-12-01,40377.57549807131,41400,2025-12-25,24,291.89,0.3016,0.15,15.0
2025-12-01,40377.57549807131,41450,2025-12-25,24,277.8,0.2908,0.15,15.0
2025-12-01,40377.57549807131,41500,2025-12-25,24,264.24,0.2801,0.15,15.0
2025-12-01,40377.57549807131,41550,2025-12-25,24,251.18,0.2697,0.15,15.0
2025-12-01,40377.57549807131,41600,2025-12-25,24,238.63,0.2594,0.15,15.0
2025-12-01,40377.57549807131,41650,2025-12-25,24,226.57,0.2494,0.15,15.0
2025-12-01,40377.57549807131,41700,2025-12-25,24,214.99,0.2396,0.15,15.0
2025-12-01,40377.57549807131,41750,2025-12-25,24,203.88,0.2301,0.15,15.0
2025-12-01,40377.57549807131,41800,2025-12-25,24,193.23,0.2207,0.15,15.0
2025-12-01,40377.57549807131,41850,2025-12-25,24,183.02,0.2116,0.15,15.0
2025-12-01,40377.57549807131,41900,2025-12-25,24,173.24,0.2027,0.15,15.0
2025-12-01,40377.57549807131,41950,2025-12-25,24,163.89,0.1941,0.15,15.0
2025-12-02,40334.75261514651,38850,2025-12-25,23,1744.64,0.8694,0.15,15.0
2025-12-02,40334.75261514651,38900,2025-12-25,23,1701.94,0.862,0.15,15.0
2025-12-02,40334.75261514651,38950,2025-12-25,23,1659.64,0.8544,0.15,15.0
2025-12-02,40334.75261514651,39000,2025-12-25,23,1617.73,0.8464,0.15,15.0
2025-12-02,40334.75261514651,39050,2025-12-25,23,1576.25,0.8383,0.15,15.0
2025-12-02,40334.75261514651,39100,2025-12-25,23,1535.19,0.8298,0.15,15.0
2025-12-02,40334.75261514651,39150,2025-12-25,23,1494.58,0.821,0.15,15.0
2025-12-02,40334.75261514651,39200,2025-12-25,23,1454.42,0.812,0.15,15.0
2025-12-02,40334.75261514651,39250,2025-12-25,23,1414.74,0.8028,0.15,15.0
2025-12-02,40334.75261514651,39300,2025-12-25,23,1375.53,0.7933,0.15,15.0
2025-12-02,40334.75261514651,39350,2025-12-25,23,1336.83,0.7835,0.15,15.0
2025-12-02,40334.75261514651,39400,2025-12-25,23,1298.63,0.7735,0.15,15.0
2025-12-02,40334.75261514651,39450,2025-12-25,23,1260.94,0.7632,0.15,15.0
2025-12-02,40334.75261514651,39500,2025-12-25,23,1223.79,0.7527,0.15,15.0
2025-12-02,40334.75261514651,39550,2025-12-25,23,1187.19,0.742,0.15,15.0
2025-12-02,40334.75261514651,39600,2025-12-25,23,1151.13,0.731,0.15,15.0
2025-12-02,40334.75261514651,39650,2025-12-25,23,1115.64,0.7198,0.15,15.0
2025-12-02,40334.75261514651,39700,2025-12-25,23,1080.72,0.7085,0.15,15.0
2025-12-02,40334.75261514651,39750,2025-12-25,23,1046.39,0.6969,0.15,15.0
2025-12-02,40334.75261514651,39800,2025-12-25,23,1012.64,0.6851,0.15,15.0
2025-12-02,40334.75261514651,39850,2025-12-25,23,979.5,0.6732,0.15,15.0
2025-12-02,40334.75261514651,39900,2025-12-25,23,946.97,0.6611,0.15,15.0
2025-12-02,40334.75261514651,39950,2025-12-25,23,915.05,0.6488,0.15,15.0
2025-12-02,40334.75261514651,40000,2025-12-25,23,883.75,0.6364,0.15,15.0
2025-12-02,40334.75261514651,40050,2025-12-25,23,853.08,0.6239,0.15,15.0
2025-12-02,40334.75261514651,40100,2025-12-25,23,823.05,0.6113,0.15,15.0
2025-12-02,40334.75261514651,40150,2025-12-25,23,793.65,0.5985,0.15,15.0
2025-12-02,40334.75261514651,40200,2025-12-25,23,764.9,0.5857,0.15,15.0
2025-12-02,40334.75261514651,40250,2025-12-25,23,736.79,0.5728,0.15,15.0
2025-12-02,40334.75261514651,40300,2025-12-25,23,709.33,0.5598,0.15,15.0
2025-12-02,40334.75261514651,40350,2025-12-25,23,682.52,0.5468,0.15,15.0
2025-12-02,40334.75261514651,40400,2025-12-25,23,656.37,0.5337,0.15,15.0
2025-12-02,40334.75261514651,40450,2025-12-25,23,630.86,0.5207,0.15,15.0
2025-12-02,40334.75261514651,40500,2025-12-25,23,606.01,0.5076,0.15,15.0
2025-12-02,40334.75261514651,40550,2025-12-25,23,581.8,0.4945,0.15,15.0
2025-12-02,40334.75261514651,40600,2025-12-25,23,558.25,0.4815,0.15,15.0
2025-12-02,40334.75261514651,40650,2025-12-25,23,535.35,0.4685,0.15,15.0
2025-12-02,40334.75261514651,40700,2025-12-25,23,513.09,0.4555,0.15,15.0
2025-12-02,40334.75261514651,40750,2025-12-25,23,491.47,0.4426,0.15,15.0
2025-12-02,40334.75261514651,40800,2025-12-25,23,470.48,0.4298,0.15,15.0
2025-12-02,40334.75261514651,40850,2025-12-25,23,450.13,0.417,0.15,15.0
2025-12-02,40334.75261514651,40900,2025-12-25,23,430.41,0.4044,0.15,15.0
2025-12-02,40334.75261514651,40950,2025-12-25,23,411.3,0.3919,0.15,15.0
2025-12-02,40334.75261514651,41000,2025-12-25,23,392.81,0.3795,0.15,15.0
2025-12-02,40334.75261514651,41050,2025-12-25,23,374.92,0.3672,0.15,15.0
2025-12-02,40334.75261514651,41100,2025-12-25,23,357.64,0.3551,0.15,15.0
2025-12-02,40334.75261514651,41150,2025-12-25,23,340.94,0.3432,0.15,15.0
2025-12-02,40334.75261514651,41200,2025-12-25,23,324.83,0.3314,0.15,15.0
2025-12-02,40334.75261514651,41250,2025-12-25,23,309.28,0.3198,0.15,15.0
2025-12-02,40334.75261514651,41300,2025-12-25,23,294.3,0.3084,0.15,15.0
2025-12-02,40334.75261514651,41350,2025-12-25,23,279.87,0.2972,0.15,15.0
2025-12-02,40334.75261514651,41400,2025-12-25,23,265.99,0.2861,0.15,15.0
2025-12-02,40334.75261514651,41450,2025-12-25,23,252.64,0.2753,0.15,15.0
2025-12-02,40334.75261514651,41500,2025-12-25,23,239.8,0.2648,0.15,15.0
2025-12-02,40334.75261514651,41550,2025-12-25,23,227.48,0.2544,0.15,15.0
2025-12-02,40334.75261514651,41600,2025-12-25,23,215.65,0.2443,0.15,15.0
2025-12-02,40334.75261514651,41650,2025-12-25,23,204.31,0.2344,0.15,15.0
2025-12-02,40334.75261514651,41700,2025-12-25,23,193.44,0.2247,0.15,15.0
2025-12-02,40334.75261514651,41750,2025-12-25,23,183.04,0.2153,0.15,15.0
2025-12-02,40334.75261514651,41800,2025-12-25,23,173.08,0.2061,0.15,15.0
2025-12-02,40334.75261514651,41850,2025-12-25,23,163.56,0.1972,0.15,15.0
2025-12-02,40334.75261514651,41900,2025-12-25,23,154.46,0.1885,0.15,15.0
2025-12-03,40641.83137558256,39150,2025-12-25,22,1741.22,0.8729,0.15,15.0
2025-12-03,40641.83137558256,39200,2025-12-25,22,1698.33,0.8656,0.15,15.0
2025-12-03,40641.83137558256,39250,2025-12-25,22,1655.82,0.8579,0.15,15.0
2025-12-03,40641.83137558256,39300,2025-12-25,22,1613.72,0.85,0.15,15.0
2025-12-03,40641.83137558256,39350,2025-12-25,22,1572.03,0.8418,0.15,15.0
2025-12-03,40641.83137558256,39400,2025-12-25,22,1530.77,0.8333,0.15,15.0
2025-12-03,40641.83137558256,39450,2025-12-25,22,1489.96,0.8246,0.15,15.0
2025-12-03,40641.83137558256,39500,2025-12-25,22,1449.6,0.8156,0.15,15.0
2025-12-03,40641.83137558256,39550,2025-12-25,22,1409.72,0.8063,0.15,15.0
2025-12-03,40641.83137558256,39600,2025-12-25,22,1370.32,0.7967,0.15,15.0
2025-12-03,40641.83137558256,39650,2025-12-25,22,1331.41,0.7869,0.15,15.0
2025-12-03,40641.83137558256,39700,2025-12-25,22,1293.02,0.7768,0.15,15.0
2025-12-03,40641.83137558256,39750,2025-12-25,22,1255.15,0.7665,0.15,15.0
2025-12-03,40641.83137558256,39800,2025-12-25,22,1217.81,0.7559,0.15,15.0
2025-12-03,40641.83137558256,39850,2025-12-25,22,1181.03,0.7451,0.15,15.0
2025-12-03,40641.83137558256,39900,2025-12-25,22,1144.79,0.734,0.15,15.0
2025-12-03,40641.83137558256,39950,2025-12-25,22,1109.13,0.7227,0.15,15.0
2025-12-03,40641.83137558256,40000,2025-12-25,22,1074.05,0.7113,0.15,15.0
2025-12-03,40641.83137558256,40050,2025-12-25,22,1039.55,0.6996,0.15,15.0
2025-12-03,40641.83137558256,40100,2025-12-25,22,1005.66,0.6877,0.15,15.0
2025-12-03,40641.83137558256,40150,2025-12-25,22,972.37,0.6756,0.15,15.0
2025-12-03,40641.83137558256,40200,2025-12-25,22,939.69,0.6634,0.15,15.0
